subject	subject_activity	subject_location	subject_process	relation	object	object_activity	object_location	object_process	model	state
REACTO:R-HSA-1806215	GO:0004439	GO:0005829	GO:0006661	RO:0002413	REACTO:R-HSA-1806242	GO:0034596	GO:0000139	GO:0006661	gomodel:R-HSA-1660514	development
REACTO:R-HSA-1806202	GO:0004430		GO:0006661	RO:0002413	REACTO:R-HSA-1806242	GO:0034596	GO:0000139	GO:0006661	gomodel:R-HSA-1660514	development
REACTO:R-HSA-1806171	GO:0004430	GO:0005829	GO:0006661	RO:0002413	REACTO:R-HSA-1806242	GO:0034596	GO:0000139	GO:0006661	gomodel:R-HSA-1660514	development
REACTO:R-HSA-3968346	GO:0051800	GO:0000139	GO:0006661	RO:0002413	REACTO:R-HSA-1806242	GO:0034596	GO:0000139	GO:0006661	gomodel:R-HSA-1660514	development
UniProtKB:P09874	GO:0003684	GO:0090734	GO:0006281	RO:0002629	UniProtKB:P09874	GO:0140816	GO:0090734	GO:0006281,GO:0071168	gomodel:627d95ee00000775	production
UniProtKB:Q9NWY4	GO:0140768	GO:0090734	GO:0031056	RO:0002629	UniProtKB:P09874	GO:0140816	GO:0090734	GO:0006281,GO:0071168	gomodel:627d95ee00000775	production
UniProtKB:P09874	GO:0003684	GO:0090734	GO:0006281	RO:0002629	UniProtKB:P09874	GO:0140817	GO:0090734	GO:0006281,GO:0071168	gomodel:627d95ee00000775	production
UniProtKB:Q9NWY4	GO:0140768	GO:0090734	GO:0031056	RO:0002629	UniProtKB:P09874	GO:0140817	GO:0090734	GO:0006281,GO:0071168	gomodel:627d95ee00000775	production
UniProtKB:P09874	GO:0140816	GO:0090734	GO:0006281,GO:0071168	RO:0002629	UniProtKB:Q86WJ1-5	GO:0160004	GO:0090734	GO:0006281	gomodel:627d95ee00000775	production
UniProtKB:P09874	GO:0140817	GO:0090734	GO:0006281,GO:0071168	RO:0002629	UniProtKB:Q86WJ1-5	GO:0160004	GO:0090734	GO:0006281	gomodel:627d95ee00000775	production
UniProtKB:Q86WJ1-5	GO:0160004	GO:0090734	GO:0006281	RO:0002629	UniProtKB:Q86WJ1-5	GO:0140658	GO:0090734	GO:0006281	gomodel:627d95ee00000775	production
UniProtKB:P12821	GO:0008241	GO:0005615	GO:0010815	RO:0002305	UniProtKB:P01042	GO:0005179	GO:0005615	GO:0042311	gomodel:6246724f00000632	production
UniProtKB:P01042	GO:0005179	GO:0005615	GO:0042311	RO:0002629	UniProtKB:P30411	GO:0004947	GO:0005886	GO:0042311	gomodel:6246724f00000632	production
REACTO:R-HSA-209979	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-209979	GO:0004498	GO:0005741	GO:0006766	gomodel:R-HSA-211916	development
REACTO:R-HSA-209941	GO:0030343	GO:0005789	GO:0006766	RO:0002411	REACTO:R-HSA-209979	GO:0004498	GO:0005741	GO:0006766	gomodel:R-HSA-211916	development
REACTO:R-HSA-9606895	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-9606895	GO:0004713	GO:0005886	GO:0008150	gomodel:R-HSA-983695	development
REACTO:R-HSA-425545	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-425545	GO:0008510	GO:0005886	GO:0015701	gomodel:R-HSA-425381	development
UniProtKB:P04585	GO:0004190		GO:0016485	RO:0002629	UniProtKB:Q9Y2G2	GO:0038187	GO:0005737	GO:0140633	gomodel:639bc18f00000693	production
REACTO:R-HSA-69593	GO:0004842	GO:0005829	GO:0043066	RO:0002413	REACTO:R-HSA-68819	GO:0004175	GO:0005829	GO:0043066	gomodel:R-HSA-211733	development
MGI:MGI:1351614	GO:0008466		GO:0005978	RO:0002413	MGI:MGI:101805	GO:0004373		GO:0005978	gomodel:623d156d00000029	production
MGI:MGI:1921435	GO:0102752	GO:0005829	GO:0005978	RO:0002413	MGI:MGI:1858229	GO:0060090	GO:0005829	GO:0005978	gomodel:623d156d00000029	production
MGI:MGI:101805	GO:0004373		GO:0005978	RO:0002413	MGI:MGI:1921435	GO:0102752	GO:0005829	GO:0005978	gomodel:623d156d00000029	production
MGI:MGI:2385254	GO:0004373	GO:0005829	GO:0005978	RO:0002413	MGI:MGI:1921435	GO:0102752	GO:0005829	GO:0005978	gomodel:623d156d00000029	production
MGI:MGI:1858229	GO:0060090	GO:0005829	GO:0005978	RO:0002629	MGI:MGI:101805	GO:0061547	GO:0005829	GO:0005978	gomodel:623d156d00000029	production
MGI:MGI:101805	GO:0061547	GO:0005829	GO:0005978	RO:0002413	MGI:MGI:1341085	GO:0019203	GO:0005829	GO:0005978	gomodel:623d156d00000029	production
MGI:MGI:1351614	GO:0008466		GO:0005978	RO:0002413	MGI:MGI:2385254	GO:0004373	GO:0005829	GO:0005978	gomodel:623d156d00000029	production
MGI:MGI:2442495	GO:0050479	GO:0005789	GO:0019432	RO:0002413	MGI:MGI:106594	GO:0004370	GO:0005829	GO:0019432	gomodel:6446bfcb00000006	production
MGI:MGI:106594	GO:0004370	GO:0005829	GO:0019432	RO:0002413	MGI:MGI:109162	GO:0004366	GO:0005741	GO:0019432	gomodel:6446bfcb00000006	production
MGI:MGI:1914762	GO:0003841	GO:0005789	GO:0019432	RO:0002413	MGI:MGI:1891340	GO:0008195	GO:0005789	GO:0019432	gomodel:6446bfcb00000006	production
MGI:MGI:1891340	GO:0008195	GO:0005789	GO:0019432	RO:0002413	MGI:MGI:1333825	GO:0004144	GO:0005789	GO:0019432	gomodel:6446bfcb00000006	production
MGI:MGI:1891341	GO:0008195	GO:0005789	GO:0019432	RO:0002413	MGI:MGI:1333825	GO:0004144	GO:0005789	GO:0019432	gomodel:6446bfcb00000006	production
MGI:MGI:1914762	GO:0003841	GO:0005789	GO:0019432	RO:0002413	MGI:MGI:1891341	GO:0008195	GO:0005789	GO:0019432	gomodel:6446bfcb00000006	production
REACTO:R-HSA-209979	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-209979	GO:0004498	GO:0005741	GO:0042359	gomodel:R-HSA-196791	development
REACTO:R-HSA-209941	GO:0030343	GO:0005789	GO:0042359	RO:0002411	REACTO:R-HSA-209979	GO:0004498	GO:0005741	GO:0042359	gomodel:R-HSA-196791	development
REACTO:R-HSA-8933468	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-8933468	GO:0008745	GO:0005576	GO:0019730	gomodel:R-HSA-6803157	development
REACTO:R-HSA-197212	GO:0004514	GO:0005829	GO:0019674	RO:0002411	REACTO:R-HSA-200489	GO:0004515	GO:0005654	GO:0019674	gomodel:R-HSA-196807	development
REACTO:R-HSA-8869628	GO:0061769	GO:0005829	GO:0019674	RO:0002411	REACTO:R-HSA-200489	GO:0004515	GO:0005654	GO:0019674	gomodel:R-HSA-196807	development
REACTO:R-HSA-8869620	GO:0061769	GO:0005829	GO:0019674	RO:0002411	REACTO:R-HSA-200489	GO:0004515	GO:0005654	GO:0019674	gomodel:R-HSA-196807	development
REACTO:R-HSA-197188	GO:0047280	GO:0005829		RO:0002411	REACTO:R-HSA-200489	GO:0004515	GO:0005654	GO:0019674	gomodel:R-HSA-196807	development
UniProtKB:Q8N884	GO:0061501	GO:0005829,GO:0005634	GO:0002218	RO:0002413	UniProtKB:Q86WV6	GO:0061507	GO:0005789	GO:0002218	gomodel:613aae0000000061	production
UniProtKB:Q8N884	GO:0031491	GO:0005634	GO:0045824	RO:0002630	UniProtKB:Q8N884	GO:0003690	GO:0005634	GO:0045088	gomodel:613aae0000000061	production
UniProtKB:Q92993-4	GO:0061733		GO:0045089	RO:0002629	UniProtKB:Q8N884	GO:0003690	GO:0005634	GO:0045088	gomodel:613aae0000000061	production
UniProtKB:Q96GD4	GO:0004674		GO:0045824,GO:0044839	RO:0002630	UniProtKB:Q8N884	GO:0003690	GO:0005634,GO:0005829	GO:0045088	gomodel:613aae0000000061	production
UniProtKB:O75531	GO:0003690		GO:0045824	RO:0002630	UniProtKB:Q8N884	GO:0003690	GO:0005634	GO:0045088	gomodel:613aae0000000061	production
REACTO:R-HSA-5675402	GO:0004722	GO:0005829	GO:0008150	RO:0002413	REACTO:R-HSA-196206	GO:0004722	GO:0005829	GO:0008150	gomodel:R-HSA-5675221	development
REACTO:R-HSA-196206	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-196206	GO:0004722	GO:0005829	GO:0008150	gomodel:R-HSA-5675221	development
REACTO:R-HSA-380954	GO:0004674	GO:0005829	GO:0051726	RO:0002413	REACTO:R-HSA-380928	GO:0004722	GO:0005829	GO:0051726	gomodel:R-HSA-380972	development
FB:FBgn0003169	GO:0098821	GO:0005886	GO:0030509	RO:0002629	FB:FBgn0003716	GO:0098821	GO:0005886	GO:0030509	gomodel:60ad85f700000189	production
FB:FBgn0000490	GO:0048018	GO:0005615	GO:0030509	RO:0002629	FB:FBgn0003169	GO:0098821	GO:0005886	GO:0030509	gomodel:60ad85f700000189	production
FB:FBgn0011648	GO:0070410	GO:0005829	GO:0030509	RO:0002629	FB:FBgn0011648	GO:0001228	GO:0005634	GO:0030509	gomodel:60ad85f700000189	production
REACTO:R-HSA-549151	GO:0008195	GO:0005789	GO:0019432	RO:0002413	REACTO:R-HSA-200109	GO:0004144	GO:0005789	GO:0019432	gomodel:R-HSA-75109	development
REACTO:R-HSA-5693688	GO:0052689	GO:0005788	GO:0006805	RO:0002411	REACTO:R-HSA-174920	GO:0015020	GO:0005789	GO:0006805	gomodel:R-HSA-9749641	development
REACTO:R-HSA-174388	GO:0005461	GO:0005789		RO:0002411	REACTO:R-HSA-174920	GO:0015020	GO:0005789	GO:0006805	gomodel:R-HSA-9749641	development
REACTO:R-HSA-52625	GO:0004497	GO:0005789		RO:0002411	REACTO:R-HSA-174920	GO:0015020	GO:0005789	GO:0006805	gomodel:R-HSA-9749641	development
REACTO:R-HSA-5693688	GO:0052689	GO:0005788	GO:0006805	RO:0002413	REACTO:R-HSA-158597	GO:0015020	GO:0005789	GO:0006805	gomodel:R-HSA-9749641	development
REACTO:R-HSA-1678867	GO:0004566	GO:0043202	GO:0030214	RO:0002413	REACTO:R-HSA-1605656	GO:0004563	GO:0043202	GO:0030214	gomodel:R-HSA-2160916	development
REACTO:R-HSA-1605656	GO:0004563	GO:0043202	GO:0030214	RO:0002413	REACTO:R-HSA-1678867	GO:0004566	GO:0043202	GO:0030214	gomodel:R-HSA-2160916	development
REACTO:R-HSA-3907265	GO:0004415	GO:0043202	GO:0030214	RO:0002413	REACTO:R-HSA-1678867	GO:0004566	GO:0043202	GO:0030214	gomodel:R-HSA-2160916	development
REACTO:R-HSA-1678867	GO:0004566	GO:0043202	GO:0030214	RO:0002413	REACTO:R-HSA-1605749	GO:0004563	GO:0043202	GO:0030214	gomodel:R-HSA-2160916	development
REACTO:R-HSA-61459	GO:0004674		GO:0032148	RO:0002411	REACTO:R-HSA-202074	GO:0004674	GO:0005829	GO:0043491	gomodel:R-HSA-5628897	development
REACTO:R-HSA-5628829	GO:0004331	GO:0005829	GO:0008150	RO:0002413	REACTO:R-HSA-70469	GO:0004347	GO:0005829	GO:0008150	gomodel:R-HSA-5628897	development
REACTO:R-HSA-372874	GO:0042132	GO:0005829		RO:0002411	REACTO:R-HSA-70469	GO:0004347	GO:0005829	GO:0008150	gomodel:R-HSA-5628897	development
REACTO:R-HSA-444015	GO:0005335	GO:0005886	GO:0051610	RO:0002411	REACTO:R-HSA-141332	GO:0008131	GO:0005741	GO:0042429	gomodel:R-HSA-380612	development
REACTO:R-HSA-2993804	GO:0004736	GO:0005759		RO:0002411	REACTO:R-HSA-70594	GO:0004069	GO:0005759	GO:0009064	gomodel:R-HSA-8964539	development
REACTO:R-HSA-1806245	GO:0052810	GO:0005829	GO:0006661	RO:0002413	REACTO:R-HSA-1806229	GO:0016309	GO:0005829	GO:0006661	gomodel:R-HSA-1660499	development
REACTO:R-HSA-1806223	GO:0052629	GO:0005829	GO:0006661	RO:0002413	REACTO:R-HSA-1806229	GO:0016309	GO:0005829	GO:0006661	gomodel:R-HSA-1660499	development
REACTO:R-HSA-209979	GO:0004498	GO:0005741	GO:0042359	RO:0002413	REACTO:R-HSA-209969	GO:0030342	GO:0005743	GO:0042359	gomodel:R-HSA-196791	development
REACTO:R-HSA-209969	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-209969	GO:0030342	GO:0005743	GO:0042359	gomodel:R-HSA-196791	development
REACTO:R-HSA-72075	GO:0004519	GO:0005654	GO:0031124	RO:0002411	REACTO:R-HSA-71997	GO:1990817	GO:0005654	GO:0031124	gomodel:R-HSA-72187	development
REACTO:R-HSA-429935	GO:0000175	GO:0005829	GO:0043928	RO:0002413	REACTO:R-HSA-429988	GO:0004532	GO:0005829	GO:0043928	gomodel:R-HSA-429958	development
REACTO:R-HSA-429988	GO:0004532	GO:0005829	GO:0043928	RO:0002413	REACTO:R-HSA-5694064	GO:0008253	GO:0005829	GO:0043928	gomodel:R-HSA-429958	development
REACTO:R-HSA-61459	GO:0004674		GO:0032148	RO:0002411	REACTO:R-HSA-202074	GO:0004674	GO:0005829	GO:0043491	gomodel:R-HSA-69202	development
UniProtKB:Q14790	GO:0097153	GO:0005829	GO:0051604,GO:0006919	RO:0002629	UniProtKB:P55210	GO:0097200	GO:0005829	GO:0097194	gomodel:62b4ffe300000784	production
UniProtKB:P55211	GO:0097153	GO:0005829	GO:0051604,GO:0006919	RO:0002629	UniProtKB:P55210	GO:0097200	GO:0005829	GO:0097194	gomodel:62b4ffe300000784	production
UniProtKB:Q92851	GO:0097153	GO:0005829	GO:0051604,GO:0006919	RO:0002629	UniProtKB:P55210	GO:0097200	GO:0005829	GO:0097194	gomodel:62b4ffe300000784	production
UniProtKB:P98170	GO:0043027	GO:0005829	GO:0043066	RO:0002630	UniProtKB:P55210	GO:0097200	GO:0005829	GO:0097194	gomodel:62b4ffe300000784	production
UniProtKB:Q13177	GO:0004674	GO:0005829	GO:0043066	RO:0002630	UniProtKB:P55210	GO:0097200	GO:0005829	GO:0097194	gomodel:62b4ffe300000784	production
UniProtKB:Q13177	GO:0004674	GO:0005829	GO:0043066	RO:0002630	UniProtKB:P55211	GO:0097153	GO:0005829	GO:0051604,GO:0006919	gomodel:62b4ffe300000784	production
REACTO:R-HSA-71243	GO:0016832	GO:0005829	GO:0045329	RO:0002413	REACTO:R-HSA-71258	GO:0047105	GO:0005829	GO:0045329	gomodel:R-HSA-71262	development
REACTO:R-HSA-110287	GO:0003887	GO:0005654	GO:0070987	RO:0002629	REACTO:R-HSA-110287	GO:0003887	GO:0005654	GO:0070987	gomodel:R-HSA-110320	development
REACTO:R-HSA-110287	GO:0003887	GO:0005654	GO:0070987	RO:0002413	REACTO:R-HSA-110287	GO:0003887	GO:0005654	GO:0070987	gomodel:R-HSA-110320	development
REACTO:R-HSA-1605826	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-8862098	GO:0004222	GO:0005886	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1606374	GO:0004252	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1606407	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2470215	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2470800	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2470302	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1606378	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-381470	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2470195	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-375064	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2470630	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2484887	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1442474	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-668812	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1605823	GO:0004222	GO:0005886	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1602474	GO:0004252	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1442488	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-2537512	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1605826	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-8862098	GO:0004222	GO:0005886	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1606374	GO:0004252	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1606407	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2470215	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2470800	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2470302	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1606378	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-381470	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2470195	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-375064	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2470630	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-2484887	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1442474	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-668812	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1605823	GO:0004222	GO:0005886	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1602474	GO:0004252	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-1442488	GO:0004222	GO:0005576	GO:0030574	RO:0002411	REACTO:R-HSA-1442481	GO:0004222	GO:0005576	GO:0030574	gomodel:R-HSA-1442490	development
REACTO:R-HSA-61459	GO:0004674		GO:0032148	RO:0002411	REACTO:R-HSA-202074	GO:0004674	GO:0005829	GO:0008150	gomodel:R-HSA-389357	development
REACTO:R-HSA-202074	GO:0004674	GO:0005829	GO:0008150	RO:0002629	REACTO:R-HSA-389388	GO:0004709	GO:0005829	GO:0008150	gomodel:R-HSA-389357	development
REACTO:R-HSA-5359068	GO:0098613	GO:0005829	GO:0001887	RO:0002413	REACTO:R-HSA-5357693	GO:0098615	GO:0005829	GO:0001887	gomodel:R-HSA-2408552	development
REACTO:R-HSA-904854	GO:0008453	GO:0005759	GO:0046487	RO:0002411	REACTO:R-HSA-5693954	GO:0004375	GO:0005759	GO:0006546	gomodel:R-HSA-6783984	development
REACTO:R-HSA-5694020	GO:0004148	GO:0005759	GO:0006546	RO:0002413	REACTO:R-HSA-5693954	GO:0004375	GO:0005759	GO:0006546	gomodel:R-HSA-6783984	development
REACTO:R-HSA-6798663	GO:0016405	GO:0005759		RO:0002411	REACTO:R-HSA-5693954	GO:0004375	GO:0005759	GO:0006546	gomodel:R-HSA-6783984	development
REACTO:R-HSA-5693981	GO:0004047	GO:0005759	GO:0006546	RO:0002413	REACTO:R-HSA-5694020	GO:0004148	GO:0005759	GO:0006546	gomodel:R-HSA-6783984	development
UniProtKB:Q92993	GO:0140064	GO:0097431	GO:0000132	RO:0002629	UniProtKB:Q15691	GO:0051010	GO:0097431	GO:0000132	gomodel:6197061700001429	production
UniProtKB:O15379	GO:0160008		GO:0000132	RO:0002630	UniProtKB:Q15691	GO:0051010	GO:0097431	GO:0000132	gomodel:6197061700001429	production
REACTO:R-HSA-2465932	GO:0050251	GO:0005789	GO:0001523	RO:0002413	REACTO:R-HSA-8848506	GO:0050252	GO:0005789	GO:0001523	gomodel:R-HSA-2187335	development
REACTO:R-HSA-2984190	GO:0005501	GO:0005576	GO:0001523	RO:0002413	REACTO:R-HSA-2465962	GO:0052650	GO:0005789	GO:0001523	gomodel:R-HSA-2187335	development
REACTO:R-HSA-1252240	GO:0008320	GO:0005741	GO:0006626	RO:0002411	REACTO:R-HSA-1252098	GO:0032977	GO:0005743	GO:0006626	gomodel:R-HSA-1268020	development
REACTO:R-HSA-5244779	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-5244779	GO:0061630	GO:0005654	GO:0008150	gomodel:R-HSA-1169408	development
REACTO:R-HSA-1027362	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-1027362	GO:0034212	GO:0005654	GO:0008150	gomodel:R-HSA-9759194	development
REACTO:R-HSA-880006	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-880006	GO:0051990	GO:0005759	GO:0006103	gomodel:R-HSA-880009	development
REACTO:R-HSA-264843	GO:0038024		GO:0015889	RO:0002413	REACTO:R-HSA-8960083	GO:0008233	GO:0043202	GO:0015889	gomodel:R-HSA-9758881	development
REACTO:R-HSA-2023949	GO:0035299	GO:0005654	GO:0043647	RO:0002413	REACTO:R-HSA-2023924	GO:0000828	GO:0005654	GO:0043647	gomodel:R-HSA-1855191	development
REACTO:R-HSA-2023924	GO:0000827	GO:0005654	GO:0043647	RO:0002413	REACTO:R-HSA-2023924	GO:0052839	GO:0005654	GO:0043647	gomodel:R-HSA-1855191	development
REACTO:R-HSA-264759	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-264759	GO:0004222	GO:0005576	GO:0034380	gomodel:R-HSA-8963896	development
REACTO:R-HSA-1602359	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-1602359	GO:0004623	GO:0005576	GO:0006654	gomodel:R-HSA-1483166	development
REACTO:R-HSA-8848000	GO:0004713		GO:0008150	RO:0002629	REACTO:R-HSA-8857570	GO:0004713	GO:0005829	GO:0008150	gomodel:R-HSA-8857538	development
REACTO:R-HSA-421289	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-421289	GO:0004674	GO:0005829	GO:0007623	gomodel:R-HSA-400253	development
MGI:MGI:1095438	GO:0005355		GO:0035774	RO:0002413	MGI:MGI:1270854	GO:0004340	GO:0005829	GO:0061621,GO:0035774	gomodel:62f58d8800002184	production
REACTO:R-HSA-198580	GO:0004833	GO:0005829	GO:0006569	RO:0002413	REACTO:R-HSA-178107	GO:0004061	GO:0005829	GO:0006569	gomodel:R-HSA-71240	development
REACTO:R-HSA-71186	GO:0004833	GO:0005829	GO:0006569	RO:0002413	REACTO:R-HSA-178107	GO:0004061	GO:0005829	GO:0006569	gomodel:R-HSA-71240	development
REACTO:R-HSA-178107	GO:0004061	GO:0005829	GO:0006569	RO:0002413	REACTO:R-HSA-71198	GO:0004502	GO:0005829	GO:0006569	gomodel:R-HSA-71240	development
REACTO:R-HSA-71198	GO:0004502	GO:0005829	GO:0006569	RO:0002413	REACTO:R-HSA-71202	GO:0030429	GO:0005829	GO:0006569	gomodel:R-HSA-71240	development
REACTO:R-HSA-71202	GO:0030429	GO:0005829	GO:0006569	RO:0002413	REACTO:R-HSA-71086	GO:0000334	GO:0005829	GO:0006569	gomodel:R-HSA-71240	development
REACTO:R-HSA-71086	GO:0000334	GO:0005829	GO:0006569	RO:0002413	REACTO:R-HSA-71221	GO:0016831	GO:0005829	GO:0006569	gomodel:R-HSA-71240	development
REACTO:R-HSA-71221	GO:0016831	GO:0005829	GO:0006569	RO:0002413	REACTO:R-HSA-71237	GO:0047102	GO:0005829	GO:0006569	gomodel:R-HSA-71240	development
UniProtKB:Q9UQM7	GO:0004683		GO:0071346,GO:0046427	RO:0002629	UniProtKB:P42224	GO:0000981	GO:0005634	GO:0071346,GO:0007259	gomodel:62b4ffe300004489	production
UniProtKB:Q09472	GO:0003713	GO:0005634	GO:0046427	RO:0002629	UniProtKB:P42224	GO:0000981	GO:0005634	GO:0071346,GO:0007259	gomodel:62b4ffe300004489	production
